Date,"Order #",Status,Customer,Product(s),"Items Sold",Coupon(s),"N. Revenue"
"2021-02-28 08:37:09",15595,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام",2,,1239.13
"2021-02-28 08:35:02",15594,custom-status,new,"1× مروكي سوبر وأقل - 50-جرام, 1× مروكي سوبر نظيف - 50-جرام",2,,634.78
"2021-02-28 08:30:48",15593,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× مالينو قديم سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",3,,1856.52
"2021-02-28 08:30:29",15592,custom-status,returning,"1× مروكي ميني سوبر مرتفع - 50-جرام",1,,647.83
"2021-02-28 08:19:55",15590,custom-status,new,"1× هندي ميني سوبر مرتفع - 100-جرام",1,,1182.61
"2021-02-28 08:17:55",15588,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× هندي سلا دبل سوبر - 50-جرام",2,,1308.7
"2021-02-28 07:36:29",15563,custom-status,returning,"1× مروكي سوبر وأقل - 100-جرام, 5× مروكي أقل من سوبر - 100-جرام",6,,2852.18
"2021-02-28 07:26:01",15560,custom-status,new,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-02-28 07:15:44",15553,custom-status,returning,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× كمبودي كوه كنج - ¼-تولة",2,,813.05
"2021-02-28 07:09:45",15550,custom-status,new,"1× مروكي ميني دبل - 50-جرام, 1× هندي سلا دبل سوبر - 50-جرام",2,,1652.17
"2021-02-28 06:45:40",15533,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",2,,1239.13
"2021-02-28 06:35:36",15532,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام",1,,647.83
"2021-02-28 06:34:53",15531,custom-status,new,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-02-28 06:34:16",15530,custom-status,new,"1× لاوسي فاخر - ¼-تولة, 1× كوياي - ¼-تولة, 1× جنوب تايلند - ¼-تولة",3,,513.04
"2021-02-28 06:30:29",15529,custom-status,new,"1× هندي سلا دبل سوبر - 50-جرام, 1× ترات بالحطب - ¼-تولة",2,,791.3
"2021-02-28 05:56:11",15525,custom-status,new,"1× ترات بالحطب - ¼-تولة, 1× مروكي ميني سوبر مرتفع - 50-جرام",2,,778.26
"2021-02-28 05:52:45",15524,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× كمبودي كوه كنج - ¼-تولة",2,,813.05
"2021-02-28 05:51:21",15523,custom-status,new,"1× مروكي ميني سوبر - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",2,,1073.92
"2021-02-28 05:47:45",15522,custom-status,new,"1× ترات بالحطب - ¼-تولة, 1× براشين - ¼-تولة",2,,252.17
"2021-02-28 05:04:43",15519,received,new,"1× مروكي ميني سوبر - 50-جرام, 1× ترات فاخر - ¼-تولة, 1× مروكي ميني سوبر مرتفع - 50-جرام",3,,1256.53
"2021-02-28 04:51:39",15517,custom-status,returning,"1× ترات فاخر - ¼-تولة, 1× لاوسي فاخر - ¼-تولة",2,,400
"2021-02-28 04:46:47",15516,custom-status,new,"1× مروكي سوبر نظيف - 100-جرام, 1× لاوسي فاخر - ¼-تولة, 1× براشين الخاص - ¼-تولة, 1× مروكي ميني سوبر مرتفع - 50-جرام, 1× مروكي سوبر نظيف - 50-جرام",5,,2204.35
"2021-02-28 04:30:02",15513,custom-status,new,"3× مروكي ميني سوبر مرتفع - 50-جرام",3,,1943.48
"2021-02-28 04:08:42",15512,custom-status,new,"1× مروكي أقل من سوبر - 50-جرام, 1× ترات بالحطب - ¼-تولة",2,,365.21
"2021-02-28 03:37:23",15510,custom-status,returning,"1× مالينو قديم سوبر مرتفع - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام",2,,1208.69
"2021-02-28 03:37:23",15509,custom-status,returning,"1× هندي سوبر مرتفع - 50-جرام",1,,530.43
"2021-02-28 03:36:56",15508,custom-status,returning,"1× مروكي ميني دبل - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني دبل - 100-جرام, 1× هندي ميني سوبر مرتفع - 100-جرام",4,,4747.82
"2021-02-28 03:22:52",15506,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام",1,,591.3
"2021-02-28 03:08:26",15504,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام",1,,647.83
"2021-02-28 03:04:02",15503,custom-status,new,"1× هندي تربل سوبر - 50-جرام, 1× هندي دبل سوبر - 50-جرام",2,,1791.31
"2021-02-28 02:52:08",15500,custom-status,new,"1× هندي تربل سوبر - 50-جرام",1,,1026.09
"2021-02-28 02:49:43",15499,custom-status,new,"1× براشين - ¼-تولة, 1× ترات بالحطب - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة, 1× جنوب تايلند - ¼-تولة, 1× كوياي - ¼-تولة, 1× لاوسي فاخر - ¼-تولة",6,,930.43
"2021-02-28 02:43:24",15497,custom-status,returning,"1× مروكي ميني دبل - 50-جرام, 1× كمبودي كوه كنج - ¼-تولة",2,,1156.52
"2021-02-28 02:40:39",15495,custom-status,new,"2× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام, 1× مالينو قديم دبل 2 - 50-جرام",4,,2743.48
"2021-02-28 02:37:05",15493,received,new,"1× جنوب تايلند - ¼-تولة, 1× هندي آسامي - ¼-تولة, 1× مروكي أقل من سوبر - 50-جرام, 1× لاوسي فاخر - ¼-تولة, 1× فيتنامي - ¼-تولة",5,,930.42
"2021-02-28 02:34:04",15491,custom-status,new,"1× مروكي سوبر وأقل - 50-جرام",1,,252.17
"2021-02-28 02:30:15",15488,custom-status,new,"1× ترات بالحطب - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة",2,,295.65
"2021-02-28 02:25:40",15486,custom-status,new,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-02-28 02:20:39",15484,custom-status,new,"1× هندي سلا دبل سوبر - 50-جرام",1,,660.87
"2021-02-28 02:16:52",15482,custom-status,new,"1× ترات بالحطب - ¼-تولة",1,,130.43
"2021-02-28 02:14:24",15481,custom-status,new,"1× مالينو قديم سوبر مرتفع - 50-جرام, 1× مروكي دبل وتربل - 50-جرام, 1× مروكي ميني دبل - 50-جرام, 1× مالينو قديم دبل 2 - 50-جرام",4,,3582.6
"2021-02-28 02:08:47",15480,custom-status,new,"1× مروكي ميني سوبر - 100-جرام, 2× مروكي سوبر وأقل - 100-جرام, 1× براشين - ¼-تولة",4,,1982.61
"2021-02-28 01:56:10",15476,received,new,"1× هندي تربل سوبر - 50-جرام",1,,1026.09
"2021-02-28 01:55:19",15475,custom-status,returning,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي سوبر مرتفع - 50-جرام, 1× مروكي ميني دبل - 50-جرام, 1× مالينو قديم سوبر مرتفع - 50-جرام, 1× هندي آسامي - ¼-تولة, 1× ترات بالحطب - ¼-تولة, 1× لاوسي فاخر - ¼-تولة",7,,3304.33
"2021-02-28 01:51:59",15474,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام",1,,647.83
"2021-02-28 01:49:56",15473,custom-status,returning,"1× مروكي سوبر وأقل - 100-جرام",1,,504.35
"2021-02-28 01:47:55",15472,custom-status,new,"1× مروكي ميني سوبر - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام",2,,1017.39
"2021-02-28 01:46:45",15471,custom-status,new,"1× مالينو قديم دبل 2 - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام, 1× هندي دبل سوبر - 50-جرام",3,,2326.09
"2021-02-28 01:46:42",15470,custom-status,returning,"1× كمبودي كوه كنج - ¼-تولة, 1× فيتنامي - ¼-تولة, 1× لاوسي فاخر - ¼-تولة, 1× كوياي - ¼-تولة, 1× هندي سلا دبل سوبر - 50-جرام",5,,1373.91
"2021-02-28 01:44:43",15469,custom-status,new,"1× هندي ميني سوبر مرتفع - 100-جرام",1,,1182.61
"2021-02-28 01:43:24",15468,custom-status,new,"1× ترات بالحطب - ¼-تولة, 1× براشين - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة, 1× هندي ميني سوبر مرتفع - 50-جرام",4,,1008.69
"2021-02-28 01:35:19",15463,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× مالينو قديم سوبر مرتفع - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام",3,,1856.52
"2021-02-28 01:33:53",15462,custom-status,returning,"1× مروكي سوبر نظيف - 50-جرام, 1× كمبودي كوه كنج - ¼-تولة",2,,547.83
"2021-02-28 01:32:58",15461,custom-status,new,"1× مروكي ميني سوبر - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام",2,,1017.39
"2021-02-28 01:28:28",15458,custom-status,new,"1× كمبودي كوه كنج - ¼-تولة, 1× هندي دبل سوبر - 50-جرام, 1× هندي سوبر مرتفع - 50-جرام",3,,1460.87
"2021-02-28 01:27:54",15457,custom-status,new,"1× هندي سلا دبل سوبر - 50-جرام, 1× هندي آسامي - ¼-تولة",2,,791.3
"2021-02-28 01:19:29",15454,custom-status,new,"1× مروكي سوبر نظيف - 50-جرام",1,,382.61
"2021-02-28 01:18:12",15453,received,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× براشين - ¼-تولة",2,,713.04
"2021-02-28 01:17:48",15452,custom-status,new,"2× مروكي سوبر وأقل - 50-جرام",2,,504.35
"2021-02-28 01:12:59",15450,received,new,"1× مروكي ميني سوبر - 50-جرام",1,,426.09
"2021-02-28 01:12:22",15447,custom-status,returning,"1× لاوسي فاخر - ¼-تولة, 1× هندي دبل سوبر - 50-جرام",2,,982.61
"2021-02-28 01:11:02",15446,custom-status,new,"1× مروكي ميني دبل - 50-جرام, 1× مروكي دبل وتربل - 50-جرام",2,,2052.17
"2021-02-28 01:08:55",15443,custom-status,new,"1× هندي سلا دبل سوبر - 50-جرام",1,,660.87
"2021-02-28 01:08:20",15442,custom-status,new,"1× مروكي دبل وتربل - 50-جرام",1,,1060.87
"2021-02-28 01:08:04",15441,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام",1,,591.3
"2021-02-28 01:06:54",15439,custom-status,new,"1× مروكي ميني سوبر - 50-جرام, 1× كمبودي كوه كنج - ¼-تولة",2,,591.31
"2021-02-28 01:06:15",15438,custom-status,returning,"2× مروكي سوبر وأقل - 50-جرام",2,,504.35
"2021-02-28 01:05:11",15437,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام, 1× كمبودي كوه كنج - ¼-تولة, 1× جنوب تايلند - ¼-تولة",4,,1560.87
"2021-02-28 01:02:46",15436,received,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام, 1× براشين - ¼-تولة, 1× فيتنامي - ¼-تولة",4,,1552.17
"2021-02-28 01:00:15",15434,custom-status,returning,"4× لاوسي فاخر - ¼-تولة",4,,869.57
"2021-02-28 00:57:58",15432,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× ترات بالحطب - ¼-تولة",2,,721.73
"2021-02-28 00:52:50",15428,received,returning,"1× كمبودي كوه كنج - ¼-تولة, 1× ترات فاخر - ¼-تولة",2,,347.83
"2021-02-28 00:51:02",15427,custom-status,returning,"1× مروكي ميني دبل - 50-جرام, 1× هندي سلا دبل سوبر - 50-جرام, 1× هندي دبل سوبر - 50-جرام",3,,2417.39
"2021-02-28 00:50:18",15425,custom-status,returning,"1× ترات بالحطب - ¼-تولة",1,,130.43
"2021-02-28 00:49:46",15424,custom-status,new,"1× مالينو قديم سوبر مرتفع - 50-جرام",1,,617.39
"2021-02-28 00:49:43",15423,received,new,"1× براشين - ¼-تولة, 1× هندي ميني سوبر مرتفع - 50-جرام",2,,713.04
"2021-02-28 00:48:11",15422,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× مالينو قديم سوبر مرتفع - 50-جرام, 1× هندي دبل سوبر - 50-جرام",3,,1973.91
"2021-02-28 00:47:12",15421,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× مالينو قديم دبل 2 - 50-جرام, 1× مروكي ميني دبل - 50-جرام",3,,2552.17
"2021-02-28 00:43:59",15419,custom-status,new,"1× براشين - ¼-تولة, 1× ترات بالحطب - ¼-تولة",2,,252.17
"2021-02-28 00:43:53",15418,custom-status,new,"1× براشين - ¼-تولة, 1× كمبودي كوه كنج - ¼-تولة, 1× براشين الخاص - ¼-تولة",3,,478.26
"2021-02-28 00:43:49",15416,custom-status,returning,"1× مروكي ميني سوبر مرتفع - 50-جرام, 1× هندي ميني سوبر مرتفع - 50-جرام, 1× لاوسي فاخر - ¼-تولة, 1× براشين الخاص - ¼-تولة",4,,1647.82
"2021-02-28 00:43:15",15415,custom-status,returning,"1× ترات فاخر - ¼-تولة, 2× ترات - ¼-تولة",3,,495.65
"2021-02-28 00:42:51",15414,custom-status,new,"1× ترات بالحطب - ¼-تولة, 1× لاوسي فاخر - ¼-تولة",2,,347.82
"2021-02-28 00:42:31",15413,received,returning,"1× كوياي - ¼-تولة, 1× براشين - ¼-تولة",2,,260.87
"2021-02-28 00:41:32",15412,custom-status,returning,"2× هندي آسامي - ¼-تولة, 1× كوياي - ¼-تولة",3,,400
"2021-02-28 00:41:12",15411,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× مروكي ميني سوبر مرتفع - 50-جرام",2,,1239.13
"2021-02-28 00:40:43",15410,custom-status,new,"1× هندي ميني سوبر مرتفع - 50-جرام, 1× لاوسي فاخر - ¼-تولة",2,,808.69
"2021-02-28 00:38:22",15409,custom-status,returning,"1× هندي ميني سوبر مرتفع - 50-جرام",1,,591.3
"2021-02-28 00:34:41",15406,custom-status,returning,"1× هندي دبل سوبر - 50-جرام",1,,765.22
"2021-02-28 00:33:38",15404,received,new,"1× براشين - ¼-تولة, 1× هندي سوبر مرتفع - 50-جرام, 1× مروكي سوبر نظيف - 50-جرام",3,,1034.78
"2021-02-28 00:33:02",15402,custom-status,new,"1× فيتنامي - ¼-تولة",1,,191.3
"2021-02-28 00:30:30",15400,custom-status,returning,"1× هندي ميني سوبر مرتفع - 50-جرام",1,,591.3
"2021-02-28 00:29:30",15399,custom-status,new,"1× مروكي سوبر وأقل - 50-جرام, 1× براشين الخاص - ¼-تولة",2,,443.47
"2021-02-28 00:25:57",15395,custom-status,new,"1× مروكي ميني سوبر - 100-جرام",1,,852.17
"2021-02-28 00:25:40",15394,pickup,new,"1× مروكي سوبر وأقل - 50-جرام",1,,252.17
"2021-02-28 00:24:52",15393,custom-status,new,"1× مروكي ميني سوبر مرتفع - 50-جرام",1,,647.83
"2021-02-28 00:24:08",15392,custom-status,returning,"1× ترات بالحطب - ¼-تولة, 1× جنوب تايلند - ¼-تولة",2,,286.95
"2021-02-28 00:23:27",15391,received,new,"1× مروكي سوبر وأقل - 100-جرام",1,,504.35
"2021-02-28 00:23:01",15390,received,new,"1× جنوب تايلند - ¼-تولة, 1× ترات فاخر - ¼-تولة, 1× هندي سوبر مرتفع - 100-جرام",3,,1400
"2021-02-28 00:22:32",15388,custom-status,returning,"1× هندي ميني سوبر مرتفع - 50-جرام",1,,591.3
"2021-02-28 00:21:28",15386,custom-status,returning,"1× مروكي ميني سوبر مرتفع - 100-جرام",1,,1295.65
"2021-02-28 00:18:53",15382,custom-status,new,"1× هندي سوبر مرتفع - 50-جرام",1,,530.43
"2021-02-28 00:17:48",15381,received,new,"2× براشين - ¼-تولة",2,,243.48
"2021-02-28 00:17:38",15380,pickup,new,"1× هندي ميني سوبر مرتفع - 50-جرام",1,,591.3
"2021-02-28 00:17:10",15379,custom-status,new,"1× مروكي ميني دبل - 100-جرام, 2× مروكي ميني سوبر مرتفع - 100-جرام, 1× كمبودي كوه كنج - ¼-تولة, 1× لاوسي فاخر - ¼-تولة, 1× فيتنامي - ¼-تولة",6,,5147.82
"2021-02-28 00:15:53",15377,custom-status,new,"1× مروكي ميني سوبر - 50-جرام, 1× هندي ميني سوبر مرتفع - 100-جرام",2,,1608.7
"2021-02-28 00:14:02",15375,custom-status,new,"2× مروكي ميني سوبر - 50-جرام",2,,852.17
"2021-02-28 00:10:50",15373,custom-status,new,"1× مالينو قديم سوبر مرتفع - 100-جرام",1,,1234.78
"2021-02-28 00:10:44",15372,received,returning,"1× هندي سوبر مرتفع - 50-جرام",1,,530.43
"2021-02-28 00:07:33",15369,received,returning,"5× مروكي ميني سوبر - 50-جرام",5,,2130.43
"2021-02-28 00:07:15",15368,custom-status,new,"2× مروكي ميني دبل - 50-جرام",2,,1982.61
